node_a_id,node_b_id,weight
1491,2200,198
1364,1606,255
1950,1982,346
1368,2159,377
1247,1859,281
1672,1862,268
1385,1758,339
1657,1858,198
1296,2025,361
1639,2022,285
1375,1672,359
2035,2131,319
1325,2128,304
1592,1888,488
1261,1734,239
1820,2082,438
1794,1836,351
1504,1908,341
1242,1882,89
1696,2112,277
1739,1987,436
1754,1809,247
1679,2133,419
1571,1802,44
1851,2223,349
1630,2031,344
1265,2018,159
1333,1880,79
1354,1498,173
1512,1629,118
2034,2086,449
1838,1928,420
1412,1999,388
1533,1805,179
1475,1567,92
1870,2145,461
1380,1421,369
1353,1789,456
1871,1922,189
1453,1767,511
1910,1985,290
1274,1375,292
1758,2082,671
1483,1936,305
1284,2033,339
1681,2197,289
1363,2029,135
1825,2135,29
1275,2079,232
1322,1930,98
1751,1913,347
1234,1465,424
1333,2153,240
1830,2123,278
1318,1518,146
1294,2161,165
1439,2116,342
1431,1940,465
1826,2008,169
2126,2140,421
1568,1582,278
1336,2045,494
1317,1883,224
1538,1956,116
1808,2093,67
1306,1976,346
1283,1798,421
1332,1670,231
2187,2205,408
1644,2227,210
1259,1284,389
1799,2123,236
1927,2208,398
1555,1941,431
1307,1828,313
1370,1897,344
1756,1796,134
1364,1366,107
1426,1566,262
1455,2084,106
1661,2057,234
1729,2057,282
1439,2096,466
1664,1733,176
1312,1692,250
1578,2148,390
1757,2092,115
1587,1649,526
1662,1975,386
1410,1919,462
1942,2197,342
1314,1413,157
1551,2054,281
1303,1556,195
1747,1846,171
1431,1827,207
1549,1804,283
1356,1990,276
1393,1476,176
1743,2150,203
2024,2166,297
1712,1959,63
1391,1650,458
1620,2198,242
1444,1662,166
1919,2215,386
1231,1835,528
1694,1812,104
1837,1919,409
1396,2023,85
1347,2062,316
1696,1711,296
1557,1985,242
1873,2061,93
1554,1987,437
1829,2176,391
1732,2033,235
1472,1762,249
1531,2126,226
1289,1701,270
1245,1751,78
1431,1662,9
1786,1894,328
1242,2027,66
1957,2124,466
1358,1922,295
1457,1872,219
1303,1564,211
1327,2042,85
1723,2224,56
1397,1415,242
1970,1991,402
2045,2133,551
1916,2119,213
1641,1828,373
1629,2018,142
1237,1970,384
1521,1783,321
1848,1999,94
1525,1761,79
1530,1818,299
1408,1551,268
1310,1631,532
2121,2209,88
1642,1760,444
1415,2220,142
1514,1815,198
1514,1964,277
1554,2028,233
1939,1960,211
1676,1833,262
2051,2229,382
1951,2220,450
1581,1722,77
1468,2114,205
1762,2105,174
1289,2198,219
1731,1996,493
1426,1449,84
1351,1685,323
1842,2009,303
1521,2120,43
1761,1881,99
1795,1983,129
1825,2115,520
1479,1836,211
1962,2184,159
1767,2214,531
1414,2225,160
1592,2153,525
1394,1865,285
1361,1976,450
1522,1946,322
1540,2129,605
1764,1948,422
1255,2173,313
1723,2126,206
1504,1568,135
1461,1654,323
1966,2143,374
1523,1751,256
1313,1618,221
1951,2204,342
1692,2042,187
1296,2200,464
1860,2084,301
1460,2115,307
1768,1827,200
1258,1766,444
1556,1922,227
1582,1596,132
1324,2034,515
1429,2150,101
1837,1975,417
1653,1881,374
1330,1362,480
1647,1847,141
1705,2194,170
1705,1937,439
1528,2182,532
1275,2156,182
1239,1680,386
1730,1752,349
1954,2230,211
1298,2163,344
1694,1916,150
1593,1625,543
1375,2011,81
2104,2224,285
1609,2142,359
1268,1507,382
1911,1951,369
1366,1734,257
1411,2001,307
1717,1833,252
1264,1678,357
1625,1996,62
1248,1482,491
1832,2053,372
1528,1624,171
1770,1875,363
1701,1730,100
1387,1744,437
2141,2183,464
1629,1793,295
1885,2092,191
1334,1815,216
1365,1869,499
1474,2196,196
1682,1733,351
1341,2108,156
1643,2221,180
1412,2052,572
1408,2040,209
1586,1895,515
1536,1736,121
1700,1784,374
1587,2130,214
1464,1861,297
1374,1840,511
1689,1772,143
1464,2050,348
1379,2084,442
1562,1872,143
1823,1903,360
1478,1483,174
1330,1435,154
1573,1733,103
1252,1813,113
1322,1967,211
1624,1974,339
1233,1467,530
1384,1882,183
1372,2189,166
1819,1882,248
1462,1759,246
1415,1614,242
1481,1798,360
1570,1648,285
1426,1987,179
1283,1724,225
1644,2113,106
1381,2186,27
1976,2203,449
1433,1609,248
1811,1864,138
1432,1921,343
1542,1548,354
1369,1664,34
1634,2045,393
1804,2206,114
1793,1970,395
2087,2210,409
1397,1605,90
1662,1843,321
1819,2037,450
1799,1874,206
1542,1600,254
1693,1813,147
1927,2039,411
1979,1984,289
1428,2169,134
1955,2202,525
1951,2034,555
1432,1706,435
1436,2223,118
1239,2063,64
1476,2029,282
1817,1885,300
1257,1430,305
1897,2040,500
1430,2199,74
1844,1886,97
1623,1708,399
1814,2052,426
1641,2100,318
1504,2043,161
1614,1886,318
1465,1696,373
1380,2012,246
1596,1750,218
1470,1964,214
1317,2025,337
1812,2129,189
1426,1635,169
1958,1998,249
1457,2048,424
1449,1727,132
1258,2202,107
1339,1790,225
1240,2083,435
1633,1812,174
1305,1642,435
1955,2064,284
1901,2118,596
1251,1346,532
1262,2138,537
1298,2039,118
1497,1945,249
1463,1831,175
1608,1740,352
1429,1649,363
1269,1419,218
1600,1911,90
1505,1968,339
1472,1570,182
1263,1610,94
1777,2127,319
1642,2043,343
1901,2072,312
1329,1449,54
1498,1838,75
1239,1497,46
1693,2014,59
1467,1905,241
1314,2094,428
1324,1455,351
1617,2155,446
1472,2042,277
1728,1931,187
1581,1713,163
1234,1782,486
1329,1434,366
1293,2200,143
1253,1929,385
1978,2168,320
2026,2156,213
1874,1887,102
1394,2147,178
1340,1751,122
1271,1451,474
1540,2047,557
1724,2038,170
1508,1630,378
1867,2106,126
2101,2198,343
1982,2211,225
1664,2230,251
1569,1740,380
1486,2037,249
1503,1763,311
1483,1944,103
1373,1645,410
2078,2133,309
1343,1609,198
1765,1861,139
1342,1589,415
1449,2041,353
1282,1605,224
1355,1619,170
1980,2096,406
1619,2108,422
1286,2194,154
1473,2178,272
1508,2097,111
1324,1619,164
1286,2159,229
1528,1760,696
1732,1756,393
1458,1770,310
1623,1691,311
1436,2127,310
1450,2004,282
1868,2018,226
2078,2189,259
1820,2179,325
1808,2122,416
1639,1985,237
1984,2038,237
1559,1745,458
2112,2211,257
1345,1347,336
1256,1316,38
1523,1750,121
1455,1780,388
1872,2180,315
1847,1991,229
1526,1869,131
1629,2121,106
1747,1837,220
1304,1812,169
1637,2113,535
1334,2184,126
1329,1660,327
1387,1605,477
1458,2176,554
1304,1687,174
1426,1815,411
1539,2110,259
2028,2135,91
1504,1952,529
1870,2085,460
1366,1813,197
1347,1364,104
1489,1520,67
1780,2226,149
1786,1827,398
1540,1931,438
1399,1766,150
1247,2162,193
1763,2185,389
1810,2012,275
1812,1895,307
1286,1891,423
1791,1997,406
1696,1982,139
1259,1353,505
1392,1427,115
1293,1909,371
1493,1978,240
1319,2125,254
1524,2202,256
1395,1435,140
2115,2227,132
1332,1675,388
1770,1957,253
1846,1937,247
1949,2104,400
1311,1900,175
1257,1959,361
1344,1571,407
1772,2088,454
1274,2131,156
1565,1664,178
1373,2080,346
1280,1413,322
1338,1918,354
1433,2145,282
1235,1986,290
1460,1526,365
1379,1677,606
1336,1557,519
1950,1985,107
1251,1834,429
1346,1410,74
1317,2062,269
1494,1528,282
1825,1829,366
1405,1945,361
1524,1857,359
1416,2072,144
1576,1801,296
1528,2082,661
1496,2017,213
1241,1941,313
1938,2048,207
1609,1803,174
1360,2108,310
1349,1690,695
1818,2136,52
1285,2229,132
1633,1949,372
1345,1714,143
1448,1535,220
1812,2124,242
1496,1610,501
1834,2168,137
1869,2051,245
1630,1834,342
1248,1400,284
1692,2090,135
1507,1739,311
1673,1702,284
1231,1837,453
1680,1825,99
1370,2012,107
1751,1930,100
1386,1681,198
1386,1781,157
1601,1797,230
1632,1666,390
1528,1677,482
1398,1631,33
1299,1610,578
1439,2060,237
1460,1866,348
1631,2218,424
1572,2096,154
1509,1605,63
1649,1723,457
1837,2133,499
1886,2007,372
2002,2067,214
1653,1961,269
1288,1754,238
1231,1330,239
1361,1971,170
1464,1556,241
1924,2110,247
1728,1850,202
1547,2218,289
1795,2068,361
1449,1635,265
1310,1379,349
1532,1867,265
1278,1571,345
1454,2228,154
1615,1999,308
1356,1649,607
1327,1435,294
1493,2200,490
1503,1676,133
1449,2048,336
1547,2167,299
1424,2229,363
2026,2114,301
1298,2040,317
1236,1542,74
1788,2142,546
1330,1903,236
1395,1767,498
1646,1916,362
1464,1549,256
1800,2145,410
1827,2012,148
1641,1806,132
1814,1966,349
1610,1890,531
1577,1715,122
1859,2151,305
1509,2162,109
2170,2209,71
1417,1550,75
1428,1781,69
1542,1644,281
1739,1853,248
1252,1821,442
1300,2150,78
1276,2093,97
1788,1790,280
1447,1602,22
1477,1513,133
1857,2204,319
1329,2071,349
1802,1932,259
1747,2217,295
1538,1987,272
1701,2174,359
1440,2145,496
1710,1875,346
1418,2065,265
1448,1769,207
1319,1750,388
1735,1888,166
1928,2004,182
1695,1722,362
2115,2117,166
2036,2072,184
2113,2221,177
1810,2198,50
1679,1871,469
1506,2177,218
1705,2142,263
1301,1483,191
1293,2165,498
1665,1779,42
1760,1908,517
1397,1609,280
1320,1523,315
1446,1583,358
2037,2154,424
1287,1614,143
1335,2073,277
1725,2229,272
1694,2195,177
1694,1716,146
1535,1853,330
1682,2078,197
1334,2077,201
1664,1946,230
1292,2017,298
1815,1843,176
1474,2019,165
1513,2043,104
1515,1972,27
1317,2109,317
1424,1843,9
1923,2134,191
1318,2110,333
1304,1598,539
1275,1816,149
1396,1503,221
1442,1908,429
1327,1957,240
1673,2050,483
1307,1466,439
2112,2154,404
1263,1786,94
1307,1801,111
1431,1502,37
1514,1827,287
1878,2121,490
1714,1896,101
1499,1617,47
1956,2128,296
1250,1443,105
1791,2082,670
2021,2186,360
2001,2045,393
1863,2008,138
1635,1799,282
1428,2083,572
1302,1377,309
1900,2041,404
1546,1910,230
1767,2081,78
1278,1640,44
1482,1874,375
1944,2189,413
1381,1806,135
1238,1368,168
1455,1714,505
1316,1923,173
1401,2139,352
1591,1733,176
1476,2013,348
1693,1789,242
1259,1368,433
1424,1690,345
1891,1986,183
2044,2201,48
1611,1969,239
1242,1656,312
1925,2010,274
1484,1529,345
2118,2205,193
1319,1769,542
1697,1746,375
1646,1661,61
1850,2229,172
2042,2093,134
1261,2127,221
1487,2073,252
1507,2063,265
1763,1879,447
1693,1876,406
1374,1785,280
1692,1944,335
1486,2130,213
1784,1964,383
1804,1818,259
1841,2169,381
1413,2204,327
1267,1872,203
1632,1820,296
1653,1973,368
1703,2148,102
1747,1847,255
1855,2012,455
1553,1935,244
1271,1724,111
1437,1449,280
1979,2125,87
1307,1854,458
1321,1557,101
1334,2002,230
1355,1885,315
1241,1600,306
1620,1637,333
2070,2091,316
1310,1439,183
1843,2136,235
1238,2081,170
1522,1957,278
1839,2046,85
1708,2026,378
1301,1520,518
1791,2118,98
2118,2221,272
1447,1460,409
1594,1745,400
1253,1863,96
1334,1833,215
1619,1794,131
1996,2113,217
1244,1843,127
1666,1772,21
1839,1892,147
1587,1900,112
1443,2028,256
1391,1606,202
1361,1885,452
1450,1754,398
1418,1710,496
1577,1764,299
1522,1898,38
1997,2065,262
1913,1962,239
1618,2098,247
1454,2091,392
1524,1754,252
1298,2012,203
1498,1780,156
1738,1853,201
1590,1654,343
1360,2101,205
1661,2225,253
1642,2164,517
1884,1983,109
1585,1943,387
1959,2206,160
1296,1731,413
1286,1809,539
1472,1930,287
1595,2167,251
1412,1941,435
1273,2053,391
1493,2139,121
1535,2191,477
1960,2108,114
1551,1607,117
1975,2177,187
1575,1843,129
1445,1845,252
1241,2203,500
1385,2077,257
1503,1565,360
1245,1549,407
1596,1690,142
1500,2145,472
1331,1881,316
1733,1795,316
1284,1733,298
1552,1581,250
1266,1895,48
1344,1417,425
1646,1655,398
1414,1948,284
1567,1791,331
1473,2099,196
1427,1814,373
1246,1806,337
1774,2178,506
1799,2070,222
1611,1872,250
1338,1607,251
1829,2089,419
1785,1987,275
2056,2113,252
1615,2141,204
1791,1956,133
1589,2183,459
1335,1964,94
1294,2110,230
1413,1880,92
1867,2050,460
1639,1767,479
1279,1990,281
1271,1386,139
1638,2131,197
1292,1363,260
1238,1599,65
1388,1608,24
1421,1645,100
1701,1915,163
1496,1946,191
1471,1653,396
1909,1911,168
1956,2037,352
1731,1924,48
1317,1462,269
1612,2061,271
1573,1636,126
1472,1822,307
1967,2132,323
1449,1839,390
1966,2136,171
1510,1946,288
1758,2132,442
1901,2063,230
1879,2090,470
1280,1937,414
1302,1980,388
1501,1830,56
1691,1914,256
1491,1582,294
1552,2222,558
2194,2204,301
1720,2022,195
1716,1987,406
1604,1631,426
1409,1991,405
1432,2013,294
1282,1696,181
1334,1925,324
1546,2010,194
1295,2076,202
1468,2166,177
2044,2065,174
1302,1589,209
1855,1862,107
1328,1762,303
1390,1438,90
1507,1544,464
1640,1937,272
1411,1888,214
1390,2139,77
1387,1501,419
1454,1956,435
1883,2222,147
1236,1857,61
1306,1340,280
1268,2070,550
1441,1996,205
2160,2210,362
1304,2032,428
1704,1744,172
1859,2075,362
1880,1910,115
1658,1754,523
1350,1699,363
1405,1766,366
1268,1618,212
1645,2149,136
1534,1561,158
1344,1707,600
1442,2172,212
1975,1994,518
1573,1960,142
1451,1632,565
1250,1863,80
1520,1586,348
1552,2060,309
2030,2228,227
1559,2176,200
1646,2180,114
1836,1922,330
1686,1917,169
1438,1815,112
1321,1596,118
1312,1715,439
1949,1956,302
1328,2215,65
1949,2088,258
1304,1749,153
1479,1927,514
2101,2197,230
1377,1911,293
1960,2103,416
1371,1526,206
1510,1552,103
1944,2075,503
1389,1862,135
1497,2048,283
1563,1654,206
1363,1459,108
1942,2187,111
1271,1449,340
1448,1918,329
1435,1449,251
1322,1463,116
1282,1674,242
1735,1864,208
1279,1675,145
1311,1778,394
1701,1905,161
1712,2174,319
1979,2116,224
1783,1858,299
1667,2061,283
1391,2078,232
1762,2030,105
1537,2221,161
1427,1569,338
1864,2082,461
1716,1724,145
1267,1635,298
1310,2088,336
1579,1657,314
1566,1983,203
2112,2218,277
1569,1682,308
1239,1951,198
1867,2069,308
1284,1394,404
1736,2167,400
1999,2131,183
1435,1788,426
1921,2025,202
1581,2123,251
1253,1383,298
1311,1789,123
2102,2184,256
1474,1741,275
1993,2122,110
1999,2201,120
1602,2107,448
1358,1464,327
1781,1957,477
1532,1829,319
1231,1860,100
1393,1998,270
1477,2227,157
1766,1894,367
1337,2004,383
1366,1436,144
1288,2012,306
1293,2182,415
1720,2213,180
1585,2223,274
1500,1553,399
1401,2215,36
1572,1807,251
1377,1950,323
1399,1811,55
1316,1749,565
1327,1783,285
1645,1965,124
1536,1808,242
1367,2080,253
1322,1913,325
1570,1971,262
1727,1787,358
1322,1922,373
1397,2207,413
1439,1636,161
2131,2215,373
1453,1578,270
1232,1718,540
1364,1789,193
1858,2191,417
1839,1990,339
1617,2051,424
1470,2129,326
1604,2175,325
1485,1999,236
1318,1754,149
1416,1601,167
1672,1877,26
1299,2005,121
1409,1758,23
1255,1323,261
1323,1726,151
1426,2218,341
1999,2123,257
1487,2038,382
1516,1803,77
1629,2041,371
1755,1790,181
1819,1835,437
2111,2163,308
1534,1945,291
1646,2148,563
1747,2115,387
1531,1543,380
1494,1579,328
1368,1458,394
1597,1902,312
1498,1870,225
1823,2073,222
2002,2122,18
1507,2036,333
1775,1826,561
1688,1750,174
1645,1788,161
1508,1738,104
1578,1700,416
1590,2205,386
1325,1992,281
1939,1997,283
1385,1855,146
1472,1911,231
1444,2141,427
1741,1768,302
1683,1727,211
1380,1879,73
1892,1987,358
1778,1988,419
1337,2182,175
1627,2017,135
1233,1519,229
1799,2060,149
1381,1920,347
2164,2189,452
1691,1803,406
1514,2199,173
2046,2098,97
1902,2215,313
1263,1402,295
1663,1667,318
1474,1913,124
1648,1889,165
1538,2182,183
1602,2083,144
1616,1653,532
1306,2132,115
1661,1841,513
1323,1526,235
1427,1868,167
1578,1637,186
1384,1800,60
1648,2010,44
1544,1819,578
1543,2147,440
1737,2138,221
1682,2220,219
1327,2215,516
1242,1393,151
1252,1494,290
1512,1967,256
1278,2229,296
1488,1825,366
1705,1942,49
1911,2055,126
1528,2138,478
2174,2226,336
1578,1970,305
1739,2055,143
1321,1359,275
1398,1715,368
1834,2090,340
1695,1768,52
1452,1846,283
1240,1845,393
1295,1933,220
2142,2220,535
1790,1863,160
1271,1707,365
1298,1830,213
1359,1915,51
1438,1608,416
1624,2130,147
1596,1767,622
1941,2178,40
1421,2008,239
1947,2041,447
1949,1985,235
1437,1670,343
1702,1836,457
1378,1452,343
1773,1911,267
1276,1485,445
1989,2195,217
1542,1992,48
1584,1787,338
1595,1869,269
1393,1817,180
1844,2183,466
1421,1740,376
1859,2025,124
1395,1748,326
1641,1939,253
1651,2115,533
1239,1566,139
1246,1589,402
1274,2073,237
1485,2216,440
1379,1691,453
1749,1760,525
1966,2060,129
1455,2223,184
1413,1946,82
2053,2063,188
1760,1960,387
1285,1475,360
2099,2103,458
1806,1847,57
1495,1819,164
1887,2103,201
1613,1640,256
1413,1787,331
1457,1561,136
1286,1505,273
1314,1901,261
2107,2136,130
2166,2221,254
1688,2147,132
1369,1717,120
1788,2138,445
1355,1652,81
1401,1651,598
1652,2046,123
1549,1923,307
1526,2060,81
1232,2009,249
2086,2159,462
1253,1500,260
1314,1618,21
1568,2226,270
1799,2102,221
1265,1924,406
1755,1774,470
1983,2151,161
1268,1397,319
1324,1768,394
1566,2202,272
1270,1565,180
1426,1683,89
1641,1760,211
1965,2062,388
1429,2003,155
1321,1357,529
1280,1619,315
1864,1928,470
1495,1789,94
1553,1723,145
1445,1491,268
1592,2130,484
1465,1687,553
1320,1607,163
1684,1849,215
1513,2135,225
1894,2212,490
1434,1629,290
1624,2146,281
1277,2008,148
1908,2075,321
1730,2148,152
1683,1687,266
1980,2196,237
1703,1765,379
1308,1808,389
1447,1505,408
1256,1943,172
1552,2128,237
1436,2163,234
1730,1757,409
1406,1604,631
1530,1589,90
1336,1745,43
1711,1826,498
1893,1934,107
1891,2117,469
1327,1965,399
1254,2036,347
1315,1628,111
1660,1786,223
1849,1912,273
1290,1510,279
1626,2075,183
1592,1744,219
1343,1772,439
1317,1988,347
1527,1785,230
1594,1633,83
1330,2218,268
1357,1691,405
1254,1807,378
1368,1959,225
1269,2041,219
1892,1898,354
1578,1720,346
1308,1592,199
1931,2211,280
1368,1916,457
1578,1925,227
1770,1975,451
1723,1824,283
1606,2130,257
1575,1787,413
1389,2186,350
1636,1988,248
1636,2197,163
1675,2049,280
1567,2120,392
1393,2155,238
1425,1526,236
1989,2193,376
1573,1597,127
1267,1652,401
1316,2036,259
1346,1785,285
1671,1702,136
1297,1384,138
2051,2125,175
1337,1838,176
1334,1489,297
1253,1406,229
1345,1826,189
1418,2075,417
1353,1944,244
1952,2046,447
1735,1979,38
1263,2211,133
2013,2138,95
1403,1734,96
1540,1585,487
1271,2013,457
2027,2073,338
1395,1520,518
1496,1587,255
1338,1349,26
1641,1772,310
1872,2098,184
1232,1758,184
1348,2188,341
1268,1555,141
1447,2213,454
2137,2147,134
1294,2157,275
1844,2016,165
1749,1798,160
1552,1916,286
1337,1693,49
1894,2092,174
1614,2127,351
1349,1558,398
1554,2043,102
1404,2039,251
1328,1576,565
1738,2077,111
1571,1783,307
1281,1902,464
1756,2064,184
1778,1900,429
1275,1845,274
1483,2107,264
1514,2110,382
1344,1976,161
1433,1795,144
1565,1975,487
1400,2081,102
1324,1854,517
1423,1428,542
1365,1953,301
1309,1403,266
1839,1949,395
1327,2187,411
1237,1412,518
1729,1920,459
1647,1651,614
1765,2172,224
1695,1758,152
1443,1843,338
1899,2058,112
1326,1342,374
1379,1807,535
1573,1951,256
2018,2134,214
1824,2190,315
1342,1854,237
1365,2019,196
1901,2099,350
1535,1849,145
1252,1376,311
1377,1985,224
1432,2039,89
1420,1925,301
1385,1618,56
1724,2034,390
1714,2005,104
1336,2153,448
1768,2085,273
1987,2023,352
1260,1541,320
1374,2198,231
1832,1887,136
1657,1682,266
1888,1946,178
1599,2149,177
1576,1831,399
1848,1867,119
